level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
813,814,405.0,46.0,39.0,95,104.47500000000001,0.34,50.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.57'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '99.7'}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '16'}, {'type': {'value': 11112, 'displayName': 'BigChanceCreated'}}, {'type': {'value': 11111, 'displayName': 'IntentionalGoalAssist'}}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 92, 100, 119, 123, 138, 124, 125, 203, 31, 32, 34, 39, 41, 42, 47, 48, 36, 37, 217, 218]",True,362246.0,104.685,38.964,,,,,,,,,,,50.15,,,,,,,,,,,Luton,Watford,45.0,Alfie Doughty,ML,True,28.69010958340971,0.0,89.68848397012079,A. Doughty,57.0,Luton
814,815,405.5,46.0,40.0,95,104.685,38.964,50.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,263188.0,101.53500000000001,37.944,,,,,,406.0,,,,,50.166666666666664,,,,11.0,4.0,11.0,4.0,0.25745362,0.25745362,0.0,Luton,Watford,9.0,Carlton Morris,FW,True,0.0,-0.27590710373453753,-162.05755291084137,C. Morris,57.0,Luton
815,816,406.0,46.0,41.0,95,101.53500000000001,37.944,50.0,SecondHalf,Goal,Successful,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '21.5'}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 77, 'displayName': 'HighLeft'}}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '405'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '53.9'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 214, 'displayName': 'BigChance'}}, {'type': {'value': 61, 'displayName': 'SmallBoxLeft'}}]","[91, 24, 9, 10, 202, 0, 5, 14, 16, 21, 27]",True,263188.0,,,,,21.5,36.652,True,405.0,362246.0,True,,,50.18333333333333,,,,,,,,,,,Luton,Watford,9.0,Carlton Morris,FW,True,0.0,0.0,,C. Morris,57.0,Luton
816,817,411.0,47.0,46.0,27,52.395,34.068000000000005,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.80'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.1'}]","[91, 117, 30, 35, 37, 215, 218]",True,363139.0,32.655,41.004,,,,,,,,,,,51.266666666666666,,,,6.0,4.0,3.0,4.0,0.01689528,0.01132376,-0.005571519999999998,Watford,Luton,8.0,Giorgi Chakvetadze,FW,True,-20.078207497457576,0.0,160.64016790945558,G. Chakvetadze,58.0,Watford
817,818,412.0,47.0,49.0,27,32.655,41.14,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.64'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.7'}]","[91, 117, 30, 36, 38, 216, 218]",True,388017.0,47.88,29.716000000000005,,,,,,,,,,,51.31666666666667,,,,3.0,4.0,5.0,3.0,0.01132376,0.01484598,0.0035222199999999995,Watford,Luton,5.0,Ryan Porteous,DC,True,15.416058173820005,0.0,-36.88254013891179,R. Porteous,58.0,Watford
818,819,413.0,47.0,51.0,27,47.98500000000001,29.648000000000003,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.15'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.8'}]","[91, 117, 30, 35, 38, 216, 218]",True,29595.0,36.435,11.424000000000001,,,,,,,,,,,51.35,,,,5.0,3.0,4.0,1.0,0.01484598,0.01214719,-0.0026987899999999995,Watford,Luton,17.0,Moussa Sissoko,MC,True,-15.005259063085802,0.0,-122.3656903242049,M. Sissoko,58.0,Watford
819,820,414.0,47.0,52.0,27,36.435,11.424000000000001,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.90'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,368493.0,31.71,25.432000000000002,,,,,,,,,,,51.36666666666667,,,,4.0,1.0,3.0,2.0,0.01214719,0.01110462,-0.0010425699999999996,Watford,Luton,6.0,Mattie Pollock,DC,True,-1.6030097148625941,0.0,108.6396238850174,M. Pollock,58.0,Watford
820,821,414.5,47.0,54.0,27,31.71,25.432000000000002,51.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,23547.0,40.214999999999996,27.880000000000003,,,,,,415.0,,,,,51.4,,,,3.0,2.0,4.0,3.0,0.01110462,0.01262646,0.00152184,Watford,Luton,21.0,Angelo Ogbonna,DC,True,0.0,8.71569846955002,16.057442260839675,A. Ogbonna,58.0,Watford
821,822,415.0,47.0,56.0,27,40.214999999999996,27.880000000000003,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.74'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.5'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,23547.0,56.80500000000001,43.112,,,,,,,,,,,51.43333333333333,,,,4.0,3.0,6.0,5.0,0.01262646,0.01685596,0.004229499999999999,Watford,Luton,21.0,Angelo Ogbonna,DC,True,16.02460665303301,0.0,42.556392209812074,A. Ogbonna,58.0,Watford
822,823,415.5,47.0,57.5,27,56.80500000000001,43.112,51.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,363139.0,47.25,45.356,,,,,,416.0,,,,,51.45833333333333,,,,6.0,5.0,5.0,5.0,0.01685596,0.01429128,-0.0025646799999999997,Watford,Luton,8.0,Giorgi Chakvetadze,FW,True,0.0,-9.807118062879205,166.78354677762906,G. Chakvetadze,58.0,Watford
823,824,416.0,47.0,59.0,27,47.25,45.356,51.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.07'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.1'}]","[91, 117, 30, 35, 37, 216, 218]",True,363139.0,40.425000000000004,57.868,,,,,,,,,,,51.483333333333334,,,,5.0,5.0,4.0,6.0,0.01429128,0.01214719,-0.0021440899999999995,Watford,Luton,8.0,Giorgi Chakvetadze,FW,True,-9.988904109769308,0.0,118.61142217808022,G. Chakvetadze,58.0,Watford
824,825,417.0,48.0,0.0,27,40.425000000000004,57.868,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.44'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,388017.0,58.695,66.436,,,,,,,,,,,51.5,,,,4.0,6.0,6.0,7.0,0.01214719,0.01473596,0.002588769999999999,Watford,Luton,5.0,Ryan Porteous,DC,True,12.309478708612104,0.0,25.124957815281842,R. Porteous,58.0,Watford
825,826,418.0,48.0,2.0,27,57.75,65.62,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.25'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}]","[91, 117, 30, 35, 38, 216, 218]",True,145392.0,42.525,63.988,,,,,,,,,,,51.53333333333333,,,,6.0,7.0,4.0,7.0,0.01473596,0.01126267,-0.0034732899999999987,Watford,Luton,12.0,Ken Sema,DML,True,-12.445307984058921,0.0,-173.88170602895937,K. Sema,58.0,Watford
826,827,419.0,48.0,3.0,27,41.37,63.648,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.02'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,388017.0,31.185000000000002,51.476000000000006,,,,,,,,,,,51.55,,,,4.0,7.0,3.0,6.0,0.01126267,0.0105949,-0.0006677699999999998,Watford,Luton,5.0,Ryan Porteous,DC,True,-5.657398359077618,0.0,-129.92112669184385,R. Porteous,58.0,Watford
827,828,419.5,48.0,4.5,27,31.185000000000002,51.476000000000006,52.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,23547.0,28.980000000000004,47.940000000000005,,,,,,420.0,,,,,51.575,,,,3.0,6.0,3.0,5.0,0.0105949,0.01110462,0.00050972,Watford,Luton,21.0,Angelo Ogbonna,DC,True,0.0,-1.4319888304912638,-121.94708619718004,A. Ogbonna,58.0,Watford
828,829,420.0,48.0,6.0,27,28.980000000000004,47.940000000000005,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.57'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.4'}]","[91, 117, 30, 35, 38, 215, 218]",True,23547.0,25.62,25.228,,,,,,,,,,,51.6,,,,3.0,5.0,2.0,2.0,0.01110462,0.01001304,-0.00109158,Watford,Luton,21.0,Angelo Ogbonna,DC,True,-2.575669413938101,0.0,-98.41526600411302,A. Ogbonna,58.0,Watford
829,830,421.0,48.0,9.0,27,25.305000000000003,24.888,52.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.87'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 29, 36, 37, 215, 218]",True,368493.0,32.445,33.388000000000005,,,,,,,,,,,51.65,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,7.656641926374775,0.0,49.96974072811033,M. Pollock,58.0,Watford
830,831,421.5,48.0,11.0,27,32.445,33.388000000000005,52.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '1'}",[],True,29595.0,34.44,36.584,,,,,,422.0,,,,,51.68333333333334,,,,3.0,3.0,3.0,4.0,0.01132376,0.01132376,0.0,Watford,Luton,17.0,Moussa Sissoko,MC,True,0.0,1.9502821719177206,58.02685704933199,M. Sissoko,58.0,Watford
831,832,407.0,48.0,13.0,95,70.56,31.416000000000004,52.0,SecondHalf,TakeOn,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '422'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 54]",True,367182.0,,,,,,,,,,,,,51.71666666666667,,,,,,,,,,,Luton,Watford,8.0,Tom Krauss,MC,True,0.0,0.0,,T. Krauss,59.0,Luton
832,833,422.0,48.0,13.0,27,34.44,36.584,52.0,SecondHalf,Challenge,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '407'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[55],False,29595.0,,,,,,,,,,,,,51.71666666666667,,,,,,,,,,,Watford,Luton,17.0,Moussa Sissoko,MC,True,0.0,0.0,,M. Sissoko,59.0,Luton
833,834,408.0,48.0,14.0,95,69.825,33.79600000000001,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.77'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.1'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,367182.0,76.755,40.528000000000006,,,,,,,,,,,51.733333333333334,,,,8.0,3.0,8.0,4.0,0.02385149,0.02385149,0.0,Luton,Watford,8.0,Tom Krauss,MC,True,6.186027756949425,0.0,44.16968451374202,T. Krauss,59.0,Luton
834,835,409.0,48.0,15.0,95,76.965,39.78,52.0,SecondHalf,BallRecovery,Successful,[],[93],False,365244.0,,,,,,,,,,,,,51.75,,,,,,,,,,,Luton,Watford,14.0,Tahith Chong,AMC,True,0.0,0.0,,T. Chong,59.0,Luton
835,836,410.0,48.0,15.0,95,76.965,39.78,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.16'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.4'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,365244.0,72.55499999999999,39.712,,,,,,,,,,,51.75,,,,8.0,4.0,8.0,4.0,0.02385149,0.02385149,0.0,Luton,Watford,14.0,Tahith Chong,AMC,True,-4.3193339254157195,0.0,-179.11659767127657,T. Chong,59.0,Luton
836,837,411.0,48.0,16.0,95,72.45,39.712,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.40'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.3'}]","[91, 117, 30, 35, 38, 216, 218]",True,367182.0,48.615,33.524,,,,,,,,,,,51.766666666666666,,,,8.0,4.0,5.0,3.0,0.02385149,0.01484598,-0.00900551,Luton,Watford,8.0,Tom Krauss,MC,True,-23.339627348547857,0.0,-165.44627562833907,T. Krauss,59.0,Luton
837,838,412.0,48.0,18.0,95,48.72,32.164,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.27'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.6'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,403161.0,58.065,17.204,,,,,,,,,,,51.8,,,,5.0,3.0,6.0,1.0,0.01484598,0.01611813,0.0012721500000000014,Luton,Watford,6.0,Mark McGuinness,DC,True,6.4601668567443795,0.0,-58.00838940173221,M. McGuinness,59.0,Luton
838,839,412.5,48.0,20.0,95,58.065,17.204,52.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,141510.0,61.005,11.424000000000001,,,,,,413.0,,,,,51.83333333333333,,,,6.0,2.0,6.0,1.0,0.01685596,0.01611813,-0.0007378299999999983,Luton,Watford,16.0,Reece Burke,DC,True,0.0,0.40044714075881416,-63.03981178041448,R. Burke,59.0,Luton
839,840,413.0,48.0,22.0,95,61.005,11.424000000000001,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.34'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.4'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,141510.0,65.52,5.168,,,,,,,,,,,51.86666666666667,,,,6.0,1.0,7.0,0.0,0.01611813,0.0174506,0.0013324699999999988,Luton,Watford,16.0,Reece Burke,DC,True,0.5621634275022416,0.0,-54.181746327023156,R. Burke,59.0,Luton
840,841,414.0,48.0,27.0,95,66.885,4.216,52.0,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '423'}]","[91, 70]",True,33064.0,,,,,,,,,,,,,51.95,,,,,,,,,,,Luton,Watford,7.0,Victor Moses,MR,True,0.0,0.0,,V. Moses,59.0,Luton
841,842,423.0,48.0,27.0,27,38.115,63.784000000000006,52.0,SecondHalf,Tackle,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '414'}]","[91, 143]",True,145392.0,,,,,,,,,,,,,51.95,,,,,,,,,,,Watford,Luton,12.0,Ken Sema,DML,True,0.0,0.0,,K. Sema,59.0,Luton
842,843,416.0,48.0,33.0,95,56.80500000000001,0.0,52.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.19'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.2'}]","[91, 212, 36, 37, 217]",True,33064.0,82.11,3.74,,,,,,,,,,,52.05,,,,,,,,,,,Luton,Watford,7.0,Victor Moses,MR,True,21.038676452964545,0.0,8.407273969895465,V. Moses,59.0,Luton
843,844,425.0,48.0,36.0,27,26.25,65.62,52.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.93'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.4'}]","[91, 94, 95, 57, 216]",True,388017.0,35.07,62.35600000000001,,,,,,,,,,,52.1,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,0.0,0.0,-20.30790196731075,R. Porteous,59.0,Luton
844,845,417.0,48.0,38.0,95,69.3,9.588000000000001,52.0,SecondHalf,Aerial,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '426'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[197, 199]",False,367182.0,,,,,,,,,,,,,52.13333333333333,,,,,,,,,,,Luton,Watford,8.0,Tom Krauss,MC,True,0.0,0.0,,T. Krauss,59.0,Luton
845,846,426.0,48.0,38.0,27,35.7,58.412000000000006,52.0,SecondHalf,Aerial,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '417'}]","[198, 200]",False,350062.0,,,,,,,,,,,,,52.13333333333333,,,,,,,,,,,Watford,Luton,24.0,Tom Dele-Bashiru,MC,True,0.0,0.0,,T. Dele-Bashiru,59.0,Luton
846,847,418.0,48.0,38.0,95,68.46000000000001,16.116,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.1'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.03'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}]","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,367182.0,78.12,16.388,,,,,,,,,,,52.13333333333333,,,,7.0,1.0,8.0,1.0,0.01870347,0.02401521,0.005311739999999999,Luton,Watford,8.0,Tom Krauss,MC,True,8.545888899593287,0.0,1.6128711537947034,T. Krauss,59.0,Luton
847,848,419.0,48.0,41.0,95,78.64500000000001,16.796,52.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.42'}]","[91, 120, 29, 124, 36, 37, 217, 218]",True,263188.0,80.745,30.532,,,,,,,,,,,52.18333333333333,,,,,,,,,,,Luton,Watford,9.0,Carlton Morris,FW,True,6.971546601891813,0.0,81.30775785019412,C. Morris,59.0,Luton
848,849,427.0,48.0,43.0,27,23.52,29.036000000000005,52.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.9'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.13'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}]","[91, 117, 127, 36, 37, 215, 218]",True,368493.0,28.245,38.964,,,,,,,,,,,52.21666666666667,,,,2.0,3.0,3.0,4.0,0.01016549,0.01132376,0.0011582700000000012,Watford,Luton,6.0,Mattie Pollock,DC,True,4.715718993154681,0.0,64.5489771891221,M. Pollock,59.0,Luton
849,850,420.0,48.0,44.0,95,74.655,32.368,52.0,SecondHalf,Foul,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '428'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 63]",True,,,,,,,,,,,,,,52.233333333333334,,,,,,,,,,,Luton,Watford,,nan,,,0.0,0.0,,nan,59.0,Luton
